outlet,Date,Attribute,Value,Day Name,Brand,Month,Channel
Naivas Imara Daima,02/02/2025,Acnes Moisturiser,3,Sunday,Acnes ,February,Naivas 
Naivas Imara Daima,02/02/2025,Acnes Scar Care,1,Sunday,Acnes ,February,Naivas 
Naivas Kingara,02/02/2025,Melano Cc Moistruriser,1,Sunday,Melano ,February,Naivas 
Naivas Kingara,02/02/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,February,Naivas 
Naivas Capital,02/02/2025,Melano Cc Moistruriser,2,Sunday,Melano ,February,Naivas 
Naivas Capital,02/02/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,February,Naivas 
Naivas Greenspan,02/02/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,February,Naivas 
Naivas Greenspan,02/02/2025,Melano Cc Spot Essence,1,Sunday,Melano ,February,Naivas 
Naivas Greenspan,02/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Naivas 
Naivas Greenspan,02/02/2025,Acnes C10,1,Sunday,Acnes ,February,Naivas 
Naivas Greenspan,02/02/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,February,Naivas 
Naivas Buruburu,02/02/2025,Melano Cc Moistruriser,1,Sunday,Melano ,February,Naivas 
Naivas Buruburu,02/02/2025,Melano Cc Sheet Mask,2,Sunday,Melano ,February,Naivas 
Naivas Buruburu,02/02/2025,Melano Cc Spot Essence,1,Sunday,Melano ,February,Naivas 
Naivas Juja City,02/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Naivas 
Naivas Juja City,02/02/2025,Melano Cc Spot Essence,1,Sunday,Melano ,February,Naivas 
Naivas Juja City,02/02/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,February,Naivas 
Naivas Juja City,02/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Naivas 
Naivas Juja City,02/02/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,February,Naivas 
Naivas Nyali,02/02/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,February,Naivas 
Naivas Nyali,02/02/2025,Melano Cc Spot Essence,1,Sunday,Melano ,February,Naivas 
Naivas Likoni,02/02/2025,Melano Cc Moistruriser,2,Sunday,Melano ,February,Naivas 
Naivas Likoni,02/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Naivas 
Naivas Likoni,02/02/2025,Melano Cc Spot Essence,2,Sunday,Melano ,February,Naivas 
Naivas Likoni,02/02/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,February,Naivas 
Naivas Likoni,02/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Naivas 
Naivas Likoni,02/02/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,February,Naivas 
Naivas West Side,02/02/2025,Melano Cc Moistruriser,2,Sunday,Melano ,February,Naivas 
Naivas West Side,02/02/2025,Melano Cc Spot Essence,1,Sunday,Melano ,February,Naivas 
Naivas West Side,02/02/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,February,Naivas 
Naivas West Side,02/02/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,February,Naivas 
Naivas Gateway,02/02/2025,Melano Cc Moistruriser,2,Sunday,Melano ,February,Naivas 
Naivas Gateway,02/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Naivas 
Naivas Gateway,02/02/2025,Acnes Moisturiser,2,Sunday,Acnes ,February,Naivas 
Goodlife Sarit Center,02/01/2025,Melano Cc Sheet Mask,4,Thursday,Melano ,January,Goodlife 
Goodlife Sarit Center,02/01/2025,Melano Cc Spot Essence,2,Thursday,Melano ,January,Goodlife 
Goodlife Sarit Center,02/01/2025,Acnes Mentholatum Bar Soap,1,Thursday,Acnes ,January,Goodlife 
Carrefour Two Rivers,02/01/2025,Melano Cc Moistruriser,4,Thursday,Melano ,January,Carrefour 
Carrefour Two Rivers,02/01/2025,Melano Cc Sheet Mask,7,Thursday,Melano ,January,Carrefour 
Carrefour Two Rivers,02/01/2025,Melano Cc Spot Essence,6,Thursday,Melano ,January,Carrefour 
Naivas Kingara,02/01/2025,Melano Cc Moistruriser,1,Thursday,Melano ,January,Naivas 
Naivas Kingara,02/01/2025,Melano Cc Sheet Mask,2,Thursday,Melano ,January,Naivas 
Naivas Imara Daima,02/01/2025,Melano Cc Sheet Mask,1,Thursday,Melano ,January,Naivas 
Naivas Imara Daima,02/01/2025,Melano Cc Spot Essence,3,Thursday,Melano ,January,Naivas 
Naivas Imara Daima,02/01/2025,Acnes Creamy Was 100G,1,Thursday,Acnes ,January,Naivas 
Naivas Imara Daima,02/01/2025,Acnes Moisturiser,1,Thursday,Acnes ,January,Naivas 
Naivas Imara Daima,02/01/2025,Acnes Soothing Toner,1,Thursday,Acnes ,January,Naivas 
Naivas Capital,02/01/2025,Melano Cc Moistruriser,1,Thursday,Melano ,January,Naivas 
Naivas Capital,02/01/2025,Melano Cc Sheet Mask,2,Thursday,Melano ,January,Naivas 
Naivas Capital,02/01/2025,Melano Cc Spot Essence,1,Thursday,Melano ,January,Naivas 
Naivas Gateway,02/01/2025,Melano Cc Sheet Mask,2,Thursday,Melano ,January,Naivas 
Naivas Gateway,02/01/2025,Melano Cc Spot Essence,1,Thursday,Melano ,January,Naivas 
Naivas Gateway,02/01/2025,Acnes Creamy Wash 50G,1,Thursday,Acnes ,January,Naivas 
Naivas Gateway,02/01/2025,Acnes Moisturiser,2,Thursday,Acnes ,January,Naivas 
Naivas Greenspan,02/01/2025,Melano Cc Sheet Mask,2,Thursday,Melano ,January,Naivas 
Naivas Greenspan,02/01/2025,Melano Cc Spot Essence,1,Thursday,Melano ,January,Naivas 
Naivas Greenspan,02/01/2025,Acnes Moisturiser,2,Thursday,Acnes ,January,Naivas 
Naivas Buruburu,02/01/2025,Melano Cc Moistruriser,1,Thursday,Melano ,January,Naivas 
Naivas Buruburu,02/01/2025,Melano Cc Sheet Mask,7,Thursday,Melano ,January,Naivas 
Naivas Buruburu,02/01/2025,Melano Cc Spot Essence,2,Thursday,Melano ,January,Naivas 
Naivas Juja City,02/01/2025,Melano Cc Moistruriser,1,Thursday,Melano ,January,Naivas 
Naivas Juja City,02/01/2025,Melano Cc Spot Essence,1,Thursday,Melano ,January,Naivas 
Naivas Juja City,02/01/2025,Acnes Moisturiser,1,Thursday,Acnes ,January,Naivas 
Naivas Juja City,02/01/2025,Acnes C10,1,Thursday,Acnes ,January,Naivas 
Naivas Juja City,02/01/2025,Acnes Multi Vimani Cleanser,1,Thursday,Acnes ,January,Naivas 
Naivas Juja City,02/01/2025,Acnes Sealing Gel,1,Thursday,Acnes ,January,Naivas 
Naivas Nyali,02/01/2025,Melano Cc Moistruriser,1,Thursday,Melano ,January,Naivas 
Naivas Nyali,02/01/2025,Melano Cc Sheet Mask,3,Thursday,Melano ,January,Naivas 
Naivas Likoni,02/01/2025,Melano Cc Moistruriser,2,Thursday,Melano ,January,Naivas 
Naivas Likoni,02/01/2025,Melano Cc Spot Essence,2,Thursday,Melano ,January,Naivas 
Naivas West Side,02/01/2025,Melano Cc Moistruriser,1,Thursday,Melano ,January,Naivas 
Naivas West Side,02/01/2025,Melano Cc Sheet Mask,1,Thursday,Melano ,January,Naivas 
Naivas West Side,02/01/2025,Melano Cc Spot Essence,1,Thursday,Melano ,January,Naivas 
Naivas West Side,02/01/2025,Acnes Creamy Was 100G,1,Thursday,Acnes ,January,Naivas 
Naivas West Side,02/01/2025,Acnes Creamy Wash 50G,2,Thursday,Acnes ,January,Naivas 
Naivas West Side,02/01/2025,Acnes Mentholatum Bar Soap,1,Thursday,Acnes ,January,Naivas 
Naivas West Side,02/01/2025,Acnes Sealing Gel,1,Thursday,Acnes ,January,Naivas 
Carrefour Two Rivers,31/01/2025,Melano Cc Moistruriser,4,Friday,Melano ,January,Carrefour 
Carrefour Two Rivers,31/01/2025,Melano Cc Sheet Mask,10,Friday,Melano ,January,Carrefour 
Carrefour Two Rivers,31/01/2025,Melano Cc Spot Essence,7,Friday,Melano ,January,Carrefour 
Goodlife Sarit Center,31/01/2025,Melano Cc Sheet Mask,4,Friday,Melano ,January,Goodlife 
Goodlife Sarit Center,31/01/2025,Melano Cc Spot Essence,4,Friday,Melano ,January,Goodlife 
Goodlife Sarit Center,31/01/2025,Acnes C10,1,Friday,Acnes ,January,Goodlife 
Goodlife Hilton,30/01/2025,Melano Cc Spot Essence,1,Thursday,Melano ,January,Goodlife 
Goodlife Hilton,30/01/2025,Acnes Mentholatum Bar Soap,2,Thursday,Acnes ,January,Goodlife 
Goodlife Sarit Center,30/01/2025,Acnes Creamy Was 100G,1,Thursday,Acnes ,January,Goodlife 
Goodlife Sarit Center,30/01/2025,Acnes Moisturiser,1,Thursday,Acnes ,January,Goodlife 
Goodlife Sarit Center,30/01/2025,Acnes C10,1,Thursday,Acnes ,January,Goodlife 
Goodlife Sarit Center,30/01/2025,Acnes Multi Vimani Cleanser,1,Thursday,Acnes ,January,Goodlife 
Goodlife Hilton,29/01/2025,Melano Cc Moistruriser,1,Wednesday,Melano ,January,Goodlife 
Goodlife Hilton,29/01/2025,Melano Cc Spot Essence,4,Wednesday,Melano ,January,Goodlife 
Goodlife Sarit Center,29/01/2025,Melano Cc Moistruriser,3,Wednesday,Melano ,January,Goodlife 
Goodlife Sarit Center,29/01/2025,Acnes C10,1,Wednesday,Acnes ,January,Goodlife 
Goodlife Hilton,28/01/2025,Melano Cc Spot Essence,2,Tuesday,Melano ,January,Goodlife 
Goodlife Sarit Center,28/01/2025,Melano Cc Moistruriser,2,Tuesday,Melano ,January,Goodlife 
Goodlife Sarit Center,28/01/2025,Melano Cc Spot Essence,2,Tuesday,Melano ,January,Goodlife 
Goodlife Sarit Center,28/01/2025,Acnes Mentholatum Bar Soap,1,Tuesday,Acnes ,January,Goodlife 
Goodlife Sarit Center,28/01/2025,Acnes Moisturiser,1,Tuesday,Acnes ,January,Goodlife 
Goodlife Waterfront,09/02/2025,Melano Cc Moistruriser,3,Sunday,Melano ,February,Goodlife 
Goodlife Waterfront,09/02/2025,Melano Cc Sheet Mask,4,Sunday,Melano ,February,Goodlife 
Goodlife Waterfront,09/02/2025,Melano Cc Spot Essence,3,Sunday,Melano ,February,Goodlife 
Naivas Imara Daima,09/02/2025,Melano Cc Moistruriser,1,Sunday,Melano ,February,Naivas 
Naivas Imara Daima,09/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Naivas 
Naivas Imara Daima,09/02/2025,Melano Cc Spot Essence,2,Sunday,Melano ,February,Naivas 
Naivas Imara Daima,09/02/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,February,Naivas 
Naivas Kingara,09/02/2025,Melano Cc Moistruriser,1,Sunday,Melano ,February,Naivas 
Naivas Kingara,09/02/2025,Melano Cc Sheet Mask,2,Sunday,Melano ,February,Naivas 
Naivas Kingara,09/02/2025,Acnes Moisturiser,3,Sunday,Acnes ,February,Naivas 
Naivas Kingara,09/02/2025,Acnes Sealing Gel,1,Sunday,Acnes ,February,Naivas 
Naivas Capital,09/02/2025,Melano Cc Sheet Mask,2,Sunday,Melano ,February,Naivas 
Naivas Capital,09/02/2025,Melano Cc Spot Essence,2,Sunday,Melano ,February,Naivas 
Naivas Capital,09/02/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,February,Naivas 
Naivas Capital,09/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Naivas 
Naivas Capital,09/02/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,February,Naivas 
Naivas Capital,09/02/2025,Acnes Care Kit,1,Sunday,Acnes ,February,Naivas 
Naivas Capital,09/02/2025,Acnes Sealing Gel,1,Sunday,Acnes ,February,Naivas 
Naivas Greenspan,09/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Naivas 
Naivas Greenspan,09/02/2025,Melano Cc Spot Essence,1,Sunday,Melano ,February,Naivas 
Naivas Greenspan,09/02/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,February,Naivas 
Naivas Greenspan,09/02/2025,Acnes Mentholatum Bar Soap,9,Sunday,Acnes ,February,Naivas 
Naivas Greenspan,09/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Naivas 
Naivas Greenspan,09/02/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,February,Naivas 
Naivas Buruburu,09/02/2025,Melano Cc Sheet Mask,2,Sunday,Melano ,February,Naivas 
Naivas Buruburu,09/02/2025,Melano Cc Spot Essence,2,Sunday,Melano ,February,Naivas 
Naivas Juja City,09/02/2025,Melano Cc Moistruriser,2,Sunday,Melano ,February,Naivas 
Naivas Juja City,09/02/2025,Melano Cc Sheet Mask,2,Sunday,Melano ,February,Naivas 
Naivas Juja City,09/02/2025,Melano Cc Spot Essence,1,Sunday,Melano ,February,Naivas 
Naivas Juja City,09/02/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,February,Naivas 
Naivas Juja City,09/02/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,February,Naivas 
Naivas Juja City,09/02/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,February,Naivas 
Naivas Nyali,09/02/2025,Melano Cc Sheet Mask,5,Sunday,Melano ,February,Naivas 
Naivas Nyali,09/02/2025,Melano Cc Spot Essence,2,Sunday,Melano ,February,Naivas 
Naivas Nyali,09/02/2025,Acnes Creamy Was 100G,3,Sunday,Acnes ,February,Naivas 
Naivas Nyali,09/02/2025,Acnes Moisturiser,3,Sunday,Acnes ,February,Naivas 
Naivas Nyali,09/02/2025,Acnes Scar Care,2,Sunday,Acnes ,February,Naivas 
Naivas Likoni,09/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Naivas 
Naivas Likoni,09/02/2025,Melano Cc Spot Essence,3,Sunday,Melano ,February,Naivas 
Naivas Gateway,09/02/2025,Melano Cc Moistruriser,2,Sunday,Melano ,February,Naivas 
Naivas Gateway,09/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Naivas 
Naivas Gateway,09/02/2025,Acnes Moisturiser,2,Sunday,Acnes ,February,Naivas 
Superduper Cosmetics,09/02/2025,Melano Cc Moistruriser,1,Sunday,Melano ,February,Superduper 
Superduper Cosmetics,09/02/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,February,Superduper 
Superduper Cosmetics,09/02/2025,Melano Cc Spot Essence,6,Sunday,Melano ,February,Superduper 
Goodlife Waterfront,08/02/2025,Melano Cc Sheet Mask,5,Saturday,Melano ,February,Goodlife 
Naivas Imara Daima,08/02/2025,Melano Cc Moistruriser,2,Saturday,Melano ,February,Naivas 
Naivas Imara Daima,08/02/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,February,Naivas 
Naivas Imara Daima,08/02/2025,Melano Cc Spot Essence,2,Saturday,Melano ,February,Naivas 
Naivas Imara Daima,08/02/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,February,Naivas 
Naivas Imara Daima,08/02/2025,Acnes Sealing Gel,1,Saturday,Acnes ,February,Naivas 
Naivas Kingara,08/02/2025,Melano Cc Moistruriser,1,Saturday,Melano ,February,Naivas 
Naivas Kingara,08/02/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,February,Naivas 
Naivas Capital,08/02/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,February,Naivas 
Naivas Capital,08/02/2025,Melano Cc Spot Essence,1,Saturday,Melano ,February,Naivas 
Naivas Capital,08/02/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,February,Naivas 
Naivas Capital,08/02/2025,Acnes Mentholatum Bar Soap,1,Saturday,Acnes ,February,Naivas 
Naivas Capital,08/02/2025,Acnes Moisturiser,1,Saturday,Acnes ,February,Naivas 
Naivas Capital,08/02/2025,Acnes Soothing Toner,1,Saturday,Acnes ,February,Naivas 
Naivas Greenspan,08/02/2025,Melano Cc Sheet Mask,4,Saturday,Melano ,February,Naivas 
Naivas Buruburu,08/02/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,February,Naivas 
Naivas Buruburu,08/02/2025,Melano Cc Spot Essence,3,Saturday,Melano ,February,Naivas 
Naivas Juja City,08/02/2025,Melano Cc Moistruriser,4,Saturday,Melano ,February,Naivas 
Naivas Juja City,08/02/2025,Melano Cc Spot Essence,1,Saturday,Melano ,February,Naivas 
Naivas Juja City,08/02/2025,Acnes Creamy Was 100G,1,Saturday,Acnes ,February,Naivas 
Naivas Juja City,08/02/2025,Acnes Moisturiser,1,Saturday,Acnes ,February,Naivas 
Naivas Juja City,08/02/2025,Acnes C10,1,Saturday,Acnes ,February,Naivas 
Naivas Juja City,08/02/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,February,Naivas 
Naivas Nyali,08/02/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,February,Naivas 
Naivas Nyali,08/02/2025,Melano Cc Spot Essence,1,Saturday,Melano ,February,Naivas 
Naivas Likoni,08/02/2025,Melano Cc Moistruriser,4,Saturday,Melano ,February,Naivas 
Naivas Likoni,08/02/2025,Melano Cc Spot Essence,2,Saturday,Melano ,February,Naivas 
Naivas West Side,08/02/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,February,Naivas 
Naivas West Side,08/02/2025,Melano Cc Spot Essence,6,Saturday,Melano ,February,Naivas 
Naivas West Side,08/02/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,February,Naivas 
Naivas West Side,08/02/2025,Acnes Moisturiser,1,Saturday,Acnes ,February,Naivas 
Naivas Gateway,08/02/2025,Melano Cc Moistruriser,1,Saturday,Melano ,February,Naivas 
Naivas Gateway,08/02/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,February,Naivas 
Naivas Gateway,08/02/2025,Melano Cc Spot Essence,1,Saturday,Melano ,February,Naivas 
Superduper Cosmetics,08/02/2025,Melano Cc Moistruriser,2,Saturday,Melano ,February,Superduper 
Superduper Cosmetics,08/02/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,February,Superduper 
Superduper Cosmetics,08/02/2025,Melano Cc Spot Essence,2,Saturday,Melano ,February,Superduper 
Superduper Cosmetics,07/02/2025,Melano Cc Moistruriser,1,Friday,Melano ,February,Superduper 
Superduper Cosmetics,07/02/2025,Melano Cc Sheet Mask,4,Friday,Melano ,February,Superduper 
Superduper Cosmetics,07/02/2025,Melano Cc Spot Essence,3,Friday,Melano ,February,Superduper 
Goodlife Waterfront,06/02/2025,Melano Cc Moistruriser,2,Thursday,Melano ,February,Goodlife 
Goodlife Waterfront,06/02/2025,Acnes Creamy Was 100G,1,Thursday,Acnes ,February,Goodlife 
Goodlife Koinange,06/02/2025,Melano Cc Moistruriser,1,Thursday,Melano ,February,Goodlife 
Goodlife Koinange,06/02/2025,Melano Cc Sheet Mask,3,Thursday,Melano ,February,Goodlife 
Goodlife Koinange,06/02/2025,Melano Cc Spot Essence,3,Thursday,Melano ,February,Goodlife 
Goodlife Koinange,06/02/2025,Acnes Creamy Was 100G,1,Thursday,Acnes ,February,Goodlife 
Goodlife Koinange,06/02/2025,Acnes Moisturiser,1,Thursday,Acnes ,February,Goodlife 
Goodlife Koinange,06/02/2025,Acnes C10,1,Thursday,Acnes ,February,Goodlife 
Goodlife Koinange,06/02/2025,Acnes Multi Vimani Cleanser,1,Thursday,Acnes ,February,Goodlife 
Goodlife Koinange,05/02/2025,Melano Cc Moistruriser,1,Wednesday,Melano ,February,Goodlife 
Goodlife Koinange,05/02/2025,Melano Cc Sheet Mask,1,Wednesday,Melano ,February,Goodlife 
Goodlife Koinange,05/02/2025,Melano Cc Spot Essence,2,Wednesday,Melano ,February,Goodlife 
Goodlife Waterfront,05/02/2025,Melano Cc Moistruriser,3,Wednesday,Melano ,February,Goodlife 
Goodlife Waterfront,05/02/2025,Melano Cc Sheet Mask,2,Wednesday,Melano ,February,Goodlife 
Goodlife Waterfront,05/02/2025,Acnes Creamy Was 100G,1,Wednesday,Acnes ,February,Goodlife 
Goodlife Waterfront,05/02/2025,Acnes Multi Vimani Cleanser,1,Wednesday,Acnes ,February,Goodlife 
Goodlife Koinange,04/02/2025,Melano Cc Moistruriser,4,Tuesday,Melano ,February,Goodlife 
Goodlife Koinange,04/02/2025,Melano Cc Sheet Mask,3,Tuesday,Melano ,February,Goodlife 
Goodlife Koinange,04/02/2025,Melano Cc Spot Essence,3,Tuesday,Melano ,February,Goodlife 
Goodlife Waterfront,04/02/2025,Melano Cc Moistruriser,1,Tuesday,Melano ,February,Goodlife 
Goodlife Waterfront,04/02/2025,Melano Cc Sheet Mask,2,Tuesday,Melano ,February,Goodlife 
Goodlife Waterfront,04/02/2025,Acnes Creamy Was 100G,1,Tuesday,Acnes ,February,Goodlife 
Goodlife Waterfront,04/02/2025,Acnes Mentholatum Bar Soap,1,Tuesday,Acnes ,February,Goodlife 
Goodlife Waterfront,04/02/2025,Acnes Moisturiser,1,Tuesday,Acnes ,February,Goodlife 
Carrefour Mega,09/02/2025,Acnes Creamy Was 100G,3,Sunday,Acnes ,February,Carrefour 
Carrefour Mega,09/02/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,February,Carrefour 
Carrefour Mega,09/02/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,February,Carrefour 
Carrefour Mega,09/02/2025,Acnes Moisturiser,2,Sunday,Acnes ,February,Carrefour 
Carrefour Mega,09/02/2025,Acnes Care Kit,3,Sunday,Acnes ,February,Carrefour 
Carrefour Mega,09/02/2025,Acnes Sealing Gel,2,Sunday,Acnes ,February,Carrefour 
Carrefour Two Rivers,09/02/2025,Acnes Creamy Was 100G,3,Sunday,Acnes ,February,Carrefour 
Carrefour Two Rivers,09/02/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,February,Carrefour 
Carrefour Two Rivers,09/02/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,February,Carrefour 
Carrefour Two Rivers,09/02/2025,Acnes Moisturiser,2,Sunday,Acnes ,February,Carrefour 
Carrefour Two Rivers,09/02/2025,Acnes Soothing Toner,1,Sunday,Acnes ,February,Carrefour 
Carrefour Junction,09/02/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,February,Carrefour 
Carrefour Junction,09/02/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,February,Carrefour 
Carrefour Junction,09/02/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,February,Carrefour 
Carrefour Junction,09/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Carrefour 
Carrefour Junction,09/02/2025,Acnes Sealing Gel,1,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Moisturiser,2,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Scar Care,4,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Soothing Toner,1,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,February,Carrefour 
Carrefour Hub,09/02/2025,Acnes Sealing Gel,1,Sunday,Acnes ,February,Carrefour 
Carrefour Runda Mall,09/02/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,February,Carrefour 
Carrefour Runda Mall,09/02/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,February,Carrefour 
Carrefour Runda Mall,09/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Carrefour 
Carrefour Runda Mall,09/02/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,February,Carrefour 
Carrefour Sarit,09/02/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,February,Carrefour 
Carrefour Sarit,09/02/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,February,Carrefour 
Carrefour Sarit,09/02/2025,Acnes Moisturiser,1,Sunday,Acnes ,February,Carrefour 
Carrefour Sarit,09/02/2025,Acnes Scar Care,2,Sunday,Acnes ,February,Carrefour 
Carrefour Sarit,09/02/2025,Acnes Soothing Toner,1,Sunday,Acnes ,February,Carrefour 
Carrefour Trm,09/02/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,February,Carrefour 
Carrefour Trm,09/02/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,February,Carrefour 
Carrefour Trm,09/02/2025,Acnes Moisturiser,4,Sunday,Acnes ,February,Carrefour 
Carrefour Trm,09/02/2025,Acnes Scar Care,2,Sunday,Acnes ,February,Carrefour 
Carrefour Trm,09/02/2025,Acnes C10,2,Sunday,Acnes ,February,Carrefour 
Carrefour Trm,09/02/2025,Acnes Soothing Toner,1,Sunday,Acnes ,February,Carrefour 
Carrefour Trm,09/02/2025,Acnes Multi Vimani Cleanser,3,Sunday,Acnes ,February,Carrefour 
Carrefour Sarit,08/02/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,February,Carrefour 
Carrefour Sarit,08/02/2025,Acnes Mentholatum Bar Soap,1,Saturday,Acnes ,February,Carrefour 
Carrefour Sarit,08/02/2025,Acnes Moisturiser,2,Saturday,Acnes ,February,Carrefour 
Carrefour Sarit,08/02/2025,Acnes Soothing Toner,1,Saturday,Acnes ,February,Carrefour 
